# ----------------------------------------
# Vista de Usuarios
# Vuelos por agencia sin DELFOS
# 20201031-20201101
# ----------------------------------------

Página,Número de visitas a páginas,Número de páginas vistas únicas,Promedio de tiempo en la página,Entradas,Porcentaje de rebote,Porcentaje de salidas,Valor de página
/es/ceiboviajes/hoteles/resultados/10346/0/bayahibe-republica-dominicana/13-01-2021/20-01-2021?h1=2,2,1,00:06:13,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10378/0/cayo-santa-maria-cuba/08-09-2021/15-09-2021?h1=2,2,2,00:03:35,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10378/0/cayo-santa-maria-cuba/22-02-2021/01-03-2021?h1=2,2,1,00:00:42,0,"0,00 %","0,00 %","0,00 US$"
"/es/ceiboviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/03-01-2021/13-01-2021?h1=2-17,12,8",2,1,00:00:32,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/9698/0/varadero-cuba/22-02-2021/01-03-2021?h1=2,2,1,00:03:49,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/SLA/13-04-2021/16-04-2021?adultos=2,2,1,00:13:40,0,"0,00 %","50,00 %","0,00 US$"
/es/mcgviajesyturismo/hoteles/resultados/8146/0/san-martin-de-los-andes-argentina/31-01-2021/03-02-2021?h1=3&h2=3-5,2,1,00:00:22,0,"0,00 %","50,00 %","0,00 US$"
/es/onetrip/hoteles/resultados/3800/0/iguazu-argentina/18-01-2021/25-01-2021?h1=3-12,2,2,00:06:22,0,"0,00 %","0,00 %","0,00 US$"
/es/onetrip/productos/detalle/32804/iguazu-clasico,2,2,00:08:45,0,"0,00 %","50,00 %","0,00 US$"
/es/onetrip/productos/detalle/32970/bariloche-san-martin-de-los-andes?token=00000000-0000-0000-0000-000000000000&tipo=productos,2,1,00:04:46,0,"0,00 %","0,00 %","0,00 US$"
/es/viajelisto/hoteles/resultados/10378/0/cayo-santa-maria-cuba/24-04-2021/29-04-2021?h1=2,2,1,00:09:06,0,"0,00 %","0,00 %","0,00 US$"
/es/viajelisto/hoteles/resultados/9698/0/varadero-cuba/21-04-2021/24-04-2021?h1=2,2,1,00:02:46,0,"0,00 %","0,00 %","0,00 US$"
/es/aterrizandosuenos/hoteles/resultados/10384/0/villa-la-angostura-argentina/14-02-2021/17-02-2021?h1=2,1,1,00:00:33,1,"0,00 %","0,00 %","0,00 US$"
/es/aterrizandosuenos/hoteles/resultados/8100/0/san-carlos-de-bariloche-argentina/17-02-2021/20-02-2021?h1=2,1,1,00:15:26,0,"0,00 %","0,00 %","0,00 US$"
/es/aterrizandosuenos/hoteles/resultados/8146/0/san-martin-de-los-andes-argentina/06-03-2021/10-03-2021?h1=2,1,1,00:27:48,0,"0,00 %","0,00 %","0,00 US$"
/es/aterrizandosuenos/hoteles/resultados/8146/0/san-martin-de-los-andes-argentina/11-02-2021/14-02-2021?h1=2,1,1,00:04:34,0,"0,00 %","0,00 %","0,00 US$"
/es/aterrizandosuenos/hoteles/resultados/8146/0/san-martin-de-los-andes-argentina/11-03-2021/14-03-2021?h1=2,1,1,00:00:25,0,"0,00 %","0,00 %","0,00 US$"
/es/aterrizandosuenos/productos/detalle/32807/bariloche-clasico,1,1,00:03:22,0,"0,00 %","0,00 %","0,00 US$"
/es/avallone/vuelos/resultados/BUE/CUN/03-07-2021/11-07-2021?adultos=2,1,1,00:02:03,0,"0,00 %","0,00 %","0,00 US$"
/es/avallone/vuelos/resultados/COR/CUN/03-07-2021/11-07-2021?adultos=2,1,1,00:08:29,0,"0,00 %","0,00 %","0,00 US$"
/es/avallone/vuelos/resultados/MDZ/COR/02-07-2021/11-07-2021?adultos=2,1,1,00:01:42,0,"0,00 %","0,00 %","0,00 US$"
/es/avallone/vuelos/resultados/MDZ/CUN/02-07-2021/10-07-2021?adultos=2&includeBaggage=false&ff-dsd-org=03-07-2021&ff-hst-org=11-07-2021&ff-imp-org=195697.53979359998&ff-imp-sel=206584.780012,1,1,00:01:10,0,"0,00 %","0,00 %","0,00 US$"
/es/avallone/vuelos/resultados/MDZ/CUN/02-07-2021/11-07-2021?adultos=2&includeBaggage=false&ff-dsd-org=03-07-2021&ff-hst-org=11-07-2021&ff-imp-org=195697.53979359998&ff-imp-sel=206584.780012,1,1,00:11:53,0,"0,00 %","0,00 %","0,00 US$"
/es/avallone/vuelos/resultados/MDZ/CUN/03-07-2021/11-07-2021?adultos=2,1,1,00:04:04,0,"0,00 %","0,00 %","0,00 US$"
/es/avallone/vuelos/resultados/MDZ/CUN/03-07-2021/11-07-2021?adultos=2&includeBaggage=false&ff-dsd-org=02-07-2021&ff-hst-org=10-07-2021&ff-imp-org=195697.53979359998&ff-imp-sel=206584.780012,1,1,00:02:31,0,"0,00 %","0,00 %","0,00 US$"
/es/avallone/vuelos/resultados/MDZ/CUN/03-07-2021/11-07-2021?adultos=2&includeBaggage=false&ff-dsd-org=02-07-2021&ff-hst-org=11-07-2021&ff-imp-org=195697.53979359998&ff-imp-sel=206584.780012,1,1,00:05:33,0,"0,00 %","0,00 %","0,00 US$"
/es/avallone/vuelos/resultados/MDZ/CUN/03-07-2021/11-07-2021?adultos=2&includeBaggage=false&ff-dsd-org=03-07-2021&ff-hst-org=12-07-2021&ff-imp-org=209573.3327376&ff-imp-sel=206584.780012,1,1,00:01:11,0,"0,00 %","0,00 %","0,00 US$"
/es/avallone/vuelos/resultados/MDZ/CUN/03-07-2021/12-07-2021?adultos=2,1,1,00:00:37,0,"0,00 %","0,00 %","0,00 US$"
/es/avallone/vuelos/resultados/MDZ/PUJ/03-07-2021/11-07-2021?adultos=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/avallone/vuelos/resultados/MDZ/PVR/03-07-2021/11-07-2021?adultos=2,1,1,00:00:42,0,"0,00 %","0,00 %","0,00 US$"
/es/babelviaje/vuelos/resultados/MDZ/FTE/22-01-2021/02-02-2021?adultos=2&includeBaggage=true,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/balearesviajesyturismo/vuelos/resultados/ASU/CUN/07-02-2021/13-02-2021?adultos=1&includeBaggage=true,1,1,00:00:00,1,"100,00 %","100,00 %","0,00 US$"
/es/batiaviajesyturismo/cotizador-offline/home/resultados/SLA/08-02-2021/14-02-2021?tipo=productos,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/batiaviajesyturismo/productos/detalle/32963/tucuman-salta-y-jujuy?tipo=productos,1,1,00:00:38,0,"0,00 %","0,00 %","0,00 US$"
/es/batiaviajesyturismo/productos/detalle/32966/salta-cachi-y-cafayate?tipo=productos,1,1,00:01:26,0,"0,00 %","0,00 %","0,00 US$"
/es/batiaviajesyturismo/productos/detalle/32969/tucuman-salta-y-jujuy-por-ruta-40?tipo=productos,1,1,00:13:33,0,"0,00 %","0,00 %","0,00 US$"
/es/betelturismo/hoteles/resultados/7493/0/punta-cana-republica-dominicana/01-05-2021/08-05-2021?h1=1,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/boixaderafranqonetrip/hoteles/resultados/10398/0/villa-general-belgrano-argentina/08-01-2021/15-01-2021?h1=2,1,1,00:03:15,0,"0,00 %","0,00 %","0,00 US$"
/es/boixaderafranqonetrip/productos/detalle/32962/cordoba-sierras,1,1,00:00:29,0,"0,00 %","0,00 %","0,00 US$"
/es/ceibo/hoteles/resultados/2106/0/cozumel-mexico/17-07-2022/24-07-2022?h1=2,1,1,00:00:45,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10346/0/bayahibe-republica-dominicana/03-01-2021/13-01-2021?h1=2,1,1,00:02:27,0,"0,00 %","0,00 %","0,00 US$"
"/es/ceiboviajes/hoteles/resultados/10346/0/bayahibe-republica-dominicana/03-01-2021/13-01-2021?h1=2-17,12,8",1,1,00:00:46,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10346/0/bayahibe-republica-dominicana/07-04-2021/14-04-2021?h1=2,1,1,00:18:32,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10346/0/bayahibe-republica-dominicana/10-03-2021/17-03-2021?h1=2,1,1,00:01:09,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10346/0/bayahibe-republica-dominicana/11-08-2021/18-08-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10346/0/bayahibe-republica-dominicana/13-10-2021/20-10-2021?h1=2,1,1,00:08:17,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10378/0/cayo-santa-maria-cuba/08-02-2021/14-02-2021?h1=4,1,1,00:01:01,1,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10378/0/cayo-santa-maria-cuba/12-05-2021/19-05-2021?h1=2,1,1,00:01:22,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10378/0/cayo-santa-maria-cuba/13-04-2021/20-04-2021?h1=2,1,1,00:00:19,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/11-08-2021/18-08-2021?h1=2,1,1,00:00:00,1,"100,00 %","100,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/03-01-2021/13-01-2021?h1=2,1,1,00:01:43,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/10-03-2021/17-03-2021?h1=2,1,1,00:17:43,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/11-08-2021/18-08-2021?h1=2,1,1,00:03:21,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/9698/0/varadero-cuba/06-10-2021/13-10-2021?h1=2,1,1,00:00:23,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/9698/0/varadero-cuba/10-11-2021/17-11-2021?h1=2,1,1,00:11:08,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/9698/0/varadero-cuba/11-08-2021/18-08-2021?h1=2,1,1,00:01:16,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/9698/0/varadero-cuba/13-01-2021/20-01-2021?h1=2,1,1,00:20:43,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/9698/0/varadero-cuba/13-10-2021/20-10-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/9698/0/varadero-cuba/14-04-2021/21-04-2021?h1=2,1,1,00:10:35,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/9698/0/varadero-cuba/18-08-2021/25-08-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/9698/0/varadero-cuba/20-09-2021/27-09-2021?h1=2,1,1,00:04:06,0,"0,00 %","0,00 %","0,00 US$"
/es/collage/vuelos/resultados/BUE/USH/12-01-2021/15-01-2021?adultos=1&includeBaggage=true,1,1,00:01:00,0,"0,00 %","0,00 %","0,00 US$"
/es/collage/vuelos/resultados/BUE/USH/13-01-2021/16-01-2021?adultos=1&includeBaggage=true&ff-dsd-org=12-01-2021&ff-hst-org=15-01-2021&ff-imp-org=19841.4038836&ff-imp-sel=15942.8672988,1,1,00:00:51,0,"0,00 %","0,00 %","0,00 US$"
/es/collage/vuelos/resultados/BUE/USH/14-01-2021/17-01-2021?adultos=1&includeBaggage=true&ff-dsd-org=13-01-2021&ff-hst-org=16-01-2021&ff-imp-org=18327.415397200002&ff-imp-sel=15942.8672988,1,1,00:00:16,0,"0,00 %","0,00 %","0,00 US$"
/es/collage/vuelos/resultados/BUE/USH/15-01-2021/18-01-2021?adultos=1&includeBaggage=true&ff-dsd-org=14-01-2021&ff-hst-org=17-01-2021&ff-imp-org=18327.415397200002&ff-imp-sel=15942.8672988,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/desenchufateviajes/hoteles/resultados/5527/0/mar-del-plata-argentina/06-12-2020/12-12-2020?h1=2-0-1,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/dipviajes/hoteles/resultados/1441/0/buzios-brasil/15-09-2021/22-09-2021?h1=1,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/dipviajes/hoteles/resultados/1441/0/buzios-brasil/15-09-2021/22-09-2021?h1=2,1,1,00:04:12,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/hoteles/resultados/5323/0/maceio-brasil/12-05-2021/19-05-2021?h1=2,1,1,00:01:05,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/hoteles/resultados/5752/0/mendoza-argentina/05-02-2021/10-02-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/dipviajes/hoteles/resultados/8146/0/san-martin-de-los-andes-argentina/12-02-2021/19-02-2021?h1=3,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/BRC/03-03-2021/07-03-2021?adultos=1,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/BRC/06-01-2021/10-01-2021?adultos=2,1,1,00:18:09,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/BRC/07-01-2021/11-01-2021?adultos=2,1,1,00:00:19,1,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/BRC/09-01-2021/09-01-2021?adultos=2&includeBaggage=false&ff-dsd-org=07-01-2021&ff-hst-org=11-01-2021&ff-imp-org=27999.189639199998&ff-imp-sel=27999.1896392,1,1,00:00:26,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/FTE/12-01-2021/15-01-2021?adultos=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/FTE/12-04-2021/17-04-2021?adultos=2,1,1,00:00:12,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/FTE/15-04-2021/20-04-2021?adultos=2&includeBaggage=false&ff-dsd-org=12-04-2021&ff-hst-org=17-04-2021&ff-imp-org=28969.8620848&ff-imp-sel=28471.7124744,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/FTE/18-01-2021/22-01-2021?adultos=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/IGR/14-03-2021/17-03-2021?adultos=2&includeBaggage=false&ff-dsd-org=16-03-2021&ff-hst-org=19-03-2021&ff-imp-org=21818.571476000005&ff-imp-sel=21818.571476,1,1,00:04:00,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/IGR/14-03-2021/17-03-2021?adultos=5,1,1,00:00:50,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/IGR/15-03-2021/18-03-2021?adultos=2,1,1,00:00:31,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/IGR/16-03-2021/19-03-2021?adultos=2&includeBaggage=false&ff-dsd-org=15-03-2021&ff-hst-org=18-03-2021&ff-imp-org=24461.9642072&ff-imp-sel=21818.571476,1,1,00:01:26,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/MCZ/11-05-2021/18-05-2021?adultos=1,1,1,00:00:24,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/MDZ/17-02-2021/20-02-2021?adultos=1,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/MDZ/17-02-2021/20-02-2021?adultos=1&menores=IFA,1,1,00:00:34,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/MDZ/17-02-2021/20-02-2021?adultos=1&menores=IFB,1,1,00:00:30,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/REL/04-01-2021/13-01-2021?adultos=2,1,1,00:03:48,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/REL/16-01-2021/19-01-2021?adultos=2,1,1,00:00:21,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/REL/17-01-2021/20-01-2021?adultos=2&includeBaggage=false&ff-dsd-org=16-01-2021&ff-hst-org=19-01-2021&ff-imp-org=21034.7330336&ff-imp-sel=19371.0013952,1,1,00:19:51,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/RIO/11-05-2021/18-05-2021?adultos=1,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/RIO/15-09-2021/22-09-2021?adultos=2,1,1,00:05:07,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/RIO/18-08-2021/25-08-2021?adultos=2,1,1,00:01:41,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/SFN/BUE/18-01-2021/27-01-2021?adultos=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/grupomas/hoteles/resultados/8100/0/san-carlos-de-bariloche-argentina/02-01-2021/08-01-2021?h1=1,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/laboutiquedelviajero/productos/detalle/43566/puerto-madryn-peninsula-de-valdes-en-auto,1,1,00:01:05,0,"0,00 %","0,00 %","0,00 US$"
/es/laboutiquedelviajero/productos/detalle/43567/bariloche-san-martin-de-los-andes-en-auto?token=00000000-0000-0000-0000-000000000000,1,1,00:01:54,0,"0,00 %","0,00 %","0,00 US$"
/es/manadaviajera/vuelos/resultados/BUE/MIA/18-12-2020/08-01-2021?adultos=1,1,1,00:01:32,0,"0,00 %","0,00 %","0,00 US$"
/es/manadaviajera/vuelos/resultados/BUE/MIA/20-12-2020/07-01-2021?adultos=1,1,1,00:02:23,0,"0,00 %","0,00 %","0,00 US$"
/es/manadaviajera/vuelos/resultados/BUE/MIA/20-12-2020/08-01-2021?adultos=1,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/manadaviajera/vuelos/resultados/BUE/MIA/20-12-2020/08-01-2021?adultos=1&includeBaggage=false&ff-dsd-org=20-12-2020&ff-hst-org=09-01-2021&ff-imp-org=80846.46168144&ff-imp-sel=85374.1711056,1,1,00:05:28,0,"0,00 %","0,00 %","0,00 US$"
/es/manadaviajera/vuelos/resultados/BUE/MIA/20-12-2020/09-01-2021?adultos=1,1,1,00:09:33,0,"0,00 %","0,00 %","0,00 US$"
/es/manadaviajera/vuelos/resultados/BUE/MIA/20-12-2020/09-01-2021?adultos=1&includeBaggage=false&ff-dsd-org=18-12-2020&ff-hst-org=08-01-2021&ff-imp-org=95351.25702544&ff-imp-sel=85374.1711056,1,1,00:02:41,0,"0,00 %","0,00 %","0,00 US$"
/es/mcgviajesyturismo/hoteles/resultados/8100/0/san-carlos-de-bariloche-argentina/31-01-2021/04-02-2021?h1=2&h2=3-5,1,1,00:01:06,0,"0,00 %","0,00 %","0,00 US$"
/es/mcgviajesyturismo/vuelos/resultados/COR/SXM/28-05-2021/12-06-2021?adultos=2,1,1,00:00:43,0,"0,00 %","0,00 %","0,00 US$"
/es/mcgviajesyturismo/vuelos/resultados/COR/SXM/28-05-2021/12-06-2021?adultos=2&menores=CHD,1,1,00:00:39,0,"0,00 %","0,00 %","0,00 US$"
/es/mcgviajesyturismo/vuelos/resultados/COR/SXM/29-05-2021/12-06-2021?adultos=2&includeBaggage=false&ff-dsd-org=28-05-2021&ff-hst-org=12-06-2021&ff-imp-org=295426.5804776&ff-imp-sel=200877.090492,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/melisamunoz/hoteles/resultados/2577/0/el-calafate-argentina/17-04-2021/21-04-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/melisamunoz/vuelos/resultados/COR/FTE/15-01-2021/19-01-2021?adultos=1,1,1,00:00:45,0,"0,00 %","0,00 %","0,00 US$"
/es/melisamunoz/vuelos/resultados/COR/FTE/17-01-2021/21-01-2021?adultos=1&includeBaggage=false&ff-dsd-org=15-01-2021&ff-hst-org=19-01-2021&ff-imp-org=21132.695084799998&ff-imp-sel=19552.387426,1,1,00:01:34,0,"0,00 %","0,00 %","0,00 US$"
/es/melisamunoz/vuelos/resultados/COR/LAX/15-01-2021/30-01-2021?adultos=1,1,1,00:03:30,1,"0,00 %","0,00 %","0,00 US$"
/es/oliviatravel/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/23-12-2020/30-12-2020?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/oliviatravel/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/30-12-2020/02-01-2021?h1=2,1,1,00:03:35,0,"0,00 %","0,00 %","0,00 US$"
/es/onetrip/cotizador-offline/home/resultados/BRC/04-01-2021/15-01-2021,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/onetrip/hoteles/resultados/8100/0/san-carlos-de-bariloche-argentina/18-01-2021/25-01-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/onetrip/productos/detalle/32807/bariloche-clasico?tipo=productos,1,1,00:02:52,0,"0,00 %","0,00 %","0,00 US$"
/es/onetrip/productos/detalle/32807/bariloche-clasico?token=00000000-0000-0000-0000-000000000000&tipo=productos,1,1,00:05:09,0,"0,00 %","0,00 %","0,00 US$"
/es/onetrip/productos/detalle/32972/bariloche-puerto-varas-con-cruce-andino?token=00000000-0000-0000-0000-000000000000&tipo=productos,1,1,00:01:14,0,"0,00 %","0,00 %","0,00 US$"
/es/onetrip/productos/detalle/32974/calafate-ushuaia?token=00000000-0000-0000-0000-000000000000&tipo=productos,1,1,00:02:30,0,"0,00 %","0,00 %","0,00 US$"
/es/onetrip/productos/detalle/43538/bariloche-ruta-de-la-cerveza?token=00000000-0000-0000-0000-000000000000&tipo=productos,1,1,00:24:24,0,"0,00 %","0,00 %","0,00 US$"
/es/onetrip/productos/detalle/43562/bariloche-ruta-de-la-cerveza?tipo=productos,1,1,00:03:01,0,"0,00 %","0,00 %","0,00 US$"
/es/onetrip/productos/detalle/795/ushuaia-clasico,1,1,00:05:28,0,"0,00 %","0,00 %","0,00 US$"
