"/es/atamatoturismo/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/22-01-2021/01-02-2021?h1=2-9,13",2,1,00:00:32,0,"0,00 %","0,00 %","0,00 US$"
/es/atamatoturismo/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/22-01-2021/01-02-2021?h1=2-9&h2=3-8,2,1,00:04:24,0,"0,00 %","0,00 %","0,00 US$"
/es/atamatoturismo/hoteles/resultados/5796/0/miami-fl-estados-unidos/01-02-2021/05-02-2021?h1=2-9,2,2,00:01:29,2,"50,00 %","50,00 %","0,00 US$"
/es/atsanjosedemetan/productos/detalle/418/florianopolis?tipo=productos,2,1,00:00:44,0,"0,00 %","0,00 %","0,00 US$"
/es/atsanjosedemetan/vuelos/resultados/TUC/REC/20-01-2021/28-01-2021?adultos=2,2,1,00:01:09,0,"0,00 %","0,00 %","0,00 US$"
/es/atsanjosedemetan/vuelos/resultados/TUC/REC/20-01-2021/28-01-2021?adultos=2&includeBaggage=false&ff-dsd-org=20-01-2021&ff-hst-org=28-01-2021&ff-imp-org=149299.908212&ff-imp-sel=149299.908212,2,1,00:00:51,0,"0,00 %","0,00 %","0,00 US$"
/es/austerdmc/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/25-01-2021/01-02-2021?h1=2,2,1,00:00:33,0,"0,00 %","0,00 %","0,00 US$"
/es/avallone/hoteles/resultados/8146/0/san-martin-de-los-andes-argentina/08-01-2021/11-01-2021?h1=2,2,1,00:01:03,0,"0,00 %","0,00 %","0,00 US$"
/es/avallone/productos/detalle/32976/puerto-madryn-peninsula-de-valdes,2,1,00:07:51,0,"0,00 %","0,00 %","0,00 US$"
/es/babelcarlospaz/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/18-02-2021/26-02-2021?h1=2-2,2,2,00:00:00,1,"100,00 %","100,00 %","0,00 US$"
"/es/babelcarlospaz/hoteles/resultados/6305/0/natal-brasil/10-08-2021/17-08-2021?h1=2-12,10",2,1,00:00:41,1,"0,00 %","50,00 %","0,00 US$"
/es/babelcarlospaz/hoteles/resultados/6305/0/natal-brasil/12-02-2021/19-02-2021?h1=2,2,1,00:00:26,0,"0,00 %","50,00 %","0,00 US$"
/es/babelcarlospaz/hoteles/resultados/7753/0/rio-de-janeiro-brasil/06-01-2021/13-01-2021?h1=2,2,1,00:12:06,0,"0,00 %","0,00 %","0,00 US$"
/es/babelcarlospaz/hoteles/resultados/8070/0/salvador-brasil/07-01-2021/15-01-2021?h1=2,2,1,00:00:30,1,"0,00 %","50,00 %","0,00 US$"
/es/benzaquenviajesyturismo/hoteles/resultados/7753/0/rio-de-janeiro-brasil/06-06-2021/14-06-2021?h1=2,2,2,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
"/es/bhiviajes/vuelos/resultados/BUE,NBO/NBO,ADD/15-03-2021,10-06-2021/?adultos=2",2,1,00:02:20,0,"0,00 %","50,00 %","0,00 US$"
/es/borniegoviajesyturismoevt/productos/detalle/32745/egipto-y-dubai-jeques-y-faraones,2,1,00:06:04,0,"0,00 %","50,00 %","0,00 US$"
"/es/ceibo/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/11-09-2021/16-09-2021?h1=2-9,7",2,1,00:05:21,0,"0,00 %","0,00 %","0,00 US$"
/es/ceibo/hoteles/resultados/7493/0/punta-cana-republica-dominicana/09-03-2021/19-03-2021?h1=2,2,1,00:02:59,0,"0,00 %","50,00 %","0,00 US$"
/es/ceibo/hoteles/resultados/9698/0/varadero-cuba/10-04-2021/17-04-2021?h1=2-6,2,1,00:02:50,0,"0,00 %","50,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10346/0/bayahibe-republica-dominicana/01-05-2021/06-05-2021?h1=2,2,1,00:01:42,1,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10346/0/bayahibe-republica-dominicana/12-05-2021/19-05-2021?h1=2,2,1,00:06:03,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10346/0/bayahibe-republica-dominicana/18-08-2021/25-08-2021?h1=2,2,2,00:06:57,1,"0,00 %","50,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10346/0/bayahibe-republica-dominicana/26-04-2021/01-05-2021?h1=2,2,2,00:21:45,0,"0,00 %","50,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10378/0/cayo-santa-maria-cuba/08-02-2021/14-02-2021?h1=4,2,2,00:00:29,1,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/7355/0/porto-seguro-brasil/10-03-2021/17-03-2021?h1=2,2,2,00:00:06,1,"0,00 %","50,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/7355/0/porto-seguro-brasil/13-01-2021/20-01-2021?h1=2,2,1,00:00:25,0,"0,00 %","50,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/01-05-2021/06-05-2021?h1=2,2,2,00:01:36,0,"0,00 %","50,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/05-05-2021/12-05-2021?h1=2,2,1,00:02:15,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/10-03-2021/17-03-2021?h1=2,2,1,00:22:00,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/12-05-2021/19-05-2021?h1=2,2,1,00:11:11,0,"0,00 %","0,00 %","0,00 US$"
/es/collage/vuelos/resultados/BUE/PUJ/12-10-2021/19-10-2021?adultos=1,2,1,00:00:57,0,"0,00 %","0,00 %","0,00 US$"
/es/collage/vuelos/resultados/BUE/PUJ/14-09-2021/21-09-2021?adultos=1,2,1,00:01:10,0,"0,00 %","0,00 %","0,00 US$"
/es/comdetur/hoteles/resultados/12441/0/itaparica-brasil/17-01-2021/24-01-2021?h1=2,2,1,00:00:44,1,"0,00 %","0,00 %","0,00 US$"
/es/comdetur/hoteles/resultados/497/0/aruba-aruba/09-08-2021/16-08-2021?h1=2,2,1,00:04:55,0,"0,00 %","0,00 %","0,00 US$"
/es/comdetur/hoteles/resultados/7493/0/punta-cana-republica-dominicana/18-04-2021/25-04-2021?h1=2,2,1,00:00:13,1,"0,00 %","50,00 %","0,00 US$"
/es/comdetur/hoteles/resultados/8070/0/salvador-brasil/17-01-2021/24-01-2021?h1=2,2,1,00:06:43,0,"0,00 %","0,00 %","0,00 US$"
/es/comdetur/hoteles/resultados/9622/0/ushuaia-argentina/14-03-2021/18-03-2021?h1=2,2,1,00:00:23,0,"0,00 %","50,00 %","0,00 US$"
"/es/crowntravel/hoteles/resultados/10387/0/costa-do-sauipe-brasil/14-08-2021/21-08-2021?h1=2-7,10",2,1,00:00:14,0,"0,00 %","50,00 %","0,00 US$"
/es/crowntravel/hoteles/resultados/5796/0/miami-fl-estados-unidos/28-02-2021/04-03-2021?h1=1,2,1,00:00:34,0,"0,00 %","0,00 %","0,00 US$"
/es/crowntravel/hoteles/resultados/7493/0/punta-cana-republica-dominicana/24-02-2021/05-03-2021?h1=2,2,2,00:04:59,1,"0,00 %","0,00 %","0,00 US$"
/es/curunduviajes/hoteles/resultados/10363/0/pipa-brasil/05-01-2021/14-01-2021?h1=2,2,1,00:24:03,0,"0,00 %","50,00 %","0,00 US$"
/es/curunduviajes/hoteles/resultados/12430/0/guaruja-brasil/05-01-2021/14-01-2021?h1=2,2,1,00:03:36,0,"0,00 %","0,00 %","0,00 US$"
"/es/delfos/hoteles/resultados/10344/0/imbassai-brasil/12-01-2021/19-01-2021?h1=2-2,8",2,1,00:01:16,0,"0,00 %","50,00 %","0,00 US$"
/es/delfos/hoteles/resultados/10344/0/imbassai-brasil/27-12-2020/03-01-2021?h1=2,2,1,00:01:32,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/10346/0/bayahibe-republica-dominicana/10-05-2021/16-05-2021?h1=2&h2=2,2,1,00:00:31,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/10353/0/bombas-y-bombinhas-brasil/15-01-2021/25-01-2021?h1=3&h2=1-6&h3=2-0-1,2,1,00:03:32,0,"0,00 %","50,00 %","0,00 US$"
/es/delfos/hoteles/resultados/10379/0/cumbuco-brasil/10-02-2021/15-02-2021?h1=2,2,1,00:01:22,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/10384/0/villa-la-angostura-argentina/21-01-2021/26-01-2021?h1=2,2,2,00:23:46,0,"0,00 %","50,00 %","0,00 US$"
"/es/delfos/hoteles/resultados/1155/0/bogota-colombia/21-01-2021/25-01-2021?h1=2-14,16",2,1,00:11:39,1,"0,00 %","50,00 %","0,00 US$"
/es/delfos/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/20-06-2021/28-06-2021?h1=2-5,2,1,00:00:56,0,"0,00 %","50,00 %","0,00 US$"
/es/delfos/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/22-06-2021/29-06-2021?h1=2,2,1,00:02:31,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/31-01-2021/11-02-2021?h1=2,2,1,00:09:09,0,"0,00 %","50,00 %","0,00 US$"
/es/delfos/hoteles/resultados/3272/0/grand-bahama-bahamas/10-03-2021/17-03-2021?h1=2,2,1,00:01:05,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/3534/0/la-habana-cuba/10-04-2021/13-04-2021?h1=1,2,1,00:01:48,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/5323/0/maceio-brasil/22-03-2021/29-03-2021?h1=2-0-1,2,1,00:04:32,0,"0,00 %","0,00 %","0,00 US$"
"/es/delfos/hoteles/resultados/5792/0/mexico-city-mexico-df-mexico/10-08-2021/13-08-2021?h1=2-12,15",2,1,00:01:02,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/02-01-2021/09-01-2021?h1=2,2,1,00:01:04,0,"0,00 %","50,00 %","0,00 US$"
/es/delfos/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/09-01-2021/13-01-2021?h1=2-11,2,1,00:02:10,0,"0,00 %","0,00 %","0,00 US$"
"/es/delfos/hoteles/resultados/7493/0/punta-cana-republica-dominicana/05-06-2021/12-06-2021?h1=2-8,9,12",2,1,00:03:06,0,"0,00 %","0,00 %","0,00 US$"
"/es/delfos/hoteles/resultados/7493/0/punta-cana-republica-dominicana/05-06-2021/12-06-2021?h1=3-8,9",2,1,00:03:31,0,"0,00 %","50,00 %","0,00 US$"
/es/delfos/hoteles/resultados/7493/0/punta-cana-republica-dominicana/10-05-2021/16-05-2021?h1=2&h2=2,2,2,00:07:22,1,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/7493/0/punta-cana-republica-dominicana/23-05-2021/30-05-2021?h1=2,2,1,00:02:31,0,"0,00 %","50,00 %","0,00 US$"
/es/delfos/hoteles/resultados/7753/0/rio-de-janeiro-brasil/08-01-2021/15-01-2021?h1=2,2,1,00:02:43,0,"0,00 %","50,00 %","0,00 US$"
/es/delfos/hoteles/resultados/7753/0/rio-de-janeiro-brasil/24-01-2021/30-01-2021?h1=2,2,2,00:09:41,1,"100,00 %","50,00 %","0,00 US$"
/es/delfos/hoteles/resultados/8088/0/san-andres-island-colombia/19-02-2021/28-02-2021?h1=2,2,1,00:05:21,0,"0,00 %","0,00 %","0,00 US$"
/es/delfos/hoteles/resultados/8100/0/san-carlos-de-bariloche-argentina/15-01-2021/22-01-2021?h1=5,2,1,00:06:06,0,"0,00 %","50,00 %","0,00 US$"
