# ----------------------------------------
# Vista de Usuarios
# Vuelos por agencia sin DELFOS
# 20201019-20201101
# ----------------------------------------

Página,Número de visitas a páginas,Número de páginas vistas únicas,Promedio de tiempo en la página,Entradas,Porcentaje de rebote,Porcentaje de salidas,Valor de página
/es/planettravel/hoteles/resultados/7497/0/punta-del-este-maldonado-uruguay/30-10-2020/01-11-2020?h1=2,2,1,00:00:31,1,"0,00 %","50,00 %","0,00 US$"
/es/planettravel/hoteles/resultados/8088/0/san-andres-island-colombia/10-11-2021/14-11-2021?h1=2,2,2,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/plustraveluy/hoteles/resultados/7493/0/punta-cana-republica-dominicana/03-02-2021/10-02-2021?h1=2,2,1,00:02:09,0,"0,00 %","0,00 %","0,00 US$"
/es/plustraveluy/hoteles/resultados/7493/0/punta-cana-republica-dominicana/18-11-2020/28-11-2020?h1=2,2,2,00:10:23,0,"0,00 %","0,00 %","0,00 US$"
"/es/plustraveluy/hoteles/resultados/7493/0/punta-cana-republica-dominicana/18-11-2020/28-11-2020?h1=3-11,11",2,2,00:00:07,0,"0,00 %","50,00 %","0,00 US$"
/es/pounamuviajes/productos/detalle/943/puerto-madryn-clasico,2,1,00:02:42,0,"0,00 %","0,00 %","0,00 US$"
/es/pounamuviajes/vuelos/resultados/BUE/CUN/22-04-2021/29-04-2021?adultos=1&menores=IFB,2,1,00:00:44,0,"0,00 %","50,00 %","0,00 US$"
/es/puntoarviajesyturismo/hoteles/resultados/10346/0/bayahibe-republica-dominicana/10-05-2021/18-05-2021?h1=2,2,1,00:00:50,0,"0,00 %","50,00 %","0,00 US$"
"/es/pymviajes/hoteles/resultados/1612/0/cartagena-colombia/11-05-2021/18-05-2021?h1=2-4,8",2,1,00:06:32,0,"0,00 %","0,00 %","0,00 US$"
"/es/pymviajes/hoteles/resultados/1612/0/cartagena-colombia/11-05-2021/22-05-2021?h1=2-4,8",2,1,00:00:32,0,"0,00 %","50,00 %","0,00 US$"
/es/pymviajes/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/01-07-2021/11-07-2021?h1=2,2,1,00:00:27,0,"0,00 %","50,00 %","0,00 US$"
/es/pymviajes/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/02-05-2021/09-05-2021?h1=2,2,1,00:01:55,0,"0,00 %","0,00 %","0,00 US$"
/es/pymviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/02-05-2021/12-05-2021?h1=2,2,1,00:00:50,0,"0,00 %","50,00 %","0,00 US$"
/es/pymviajes/vuelos/resultados/MDZ/CUN/08-05-2021/15-05-2021?adultos=1,2,2,00:00:34,0,"0,00 %","0,00 %","0,00 US$"
/es/pymviajes/vuelos/resultados/MDZ/CUN/09-05-2021/17-05-2021?adultos=1,2,2,00:00:49,0,"0,00 %","0,00 %","0,00 US$"
/es/pymviajes/vuelos/resultados/MDZ/CUN/10-01-2021/18-01-2021?adultos=1,2,2,00:00:40,0,"0,00 %","0,00 %","0,00 US$"
/es/pymviajes/vuelos/resultados/MDZ/CUN/16-05-2021/26-05-2021?adultos=1,2,1,00:00:39,0,"0,00 %","0,00 %","0,00 US$"
/es/pymviajes/vuelos/resultados/MDZ/CUN/20-03-2021/29-03-2021?adultos=1,2,2,00:00:47,0,"0,00 %","0,00 %","0,00 US$"
/es/pymviajes/vuelos/resultados/MDZ/PUJ/09-05-2021/17-05-2021?adultos=1,2,2,00:00:37,0,"0,00 %","0,00 %","0,00 US$"
/es/quimeratravelgroup/hoteles/resultados/10399/0/isla-de-baru-colombia/03-02-2021/09-02-2021?h1=2,2,1,00:00:13,0,"0,00 %","50,00 %","0,00 US$"
/es/quimeratravelgroup/hoteles/resultados/9622/0/ushuaia-argentina/02-02-2021/05-02-2021?h1=2,2,2,00:03:40,0,"0,00 %","0,00 %","0,00 US$"
/es/quinterosviajes/hoteles/resultados/6987/0/paris-fr-francia/08-06-2021/11-06-2021?h1=2,2,1,00:05:58,1,"0,00 %","0,00 %","0,00 US$"
/es/quinterosviajes/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/04-05-2021/11-05-2021?h1=2,2,1,00:00:24,0,"0,00 %","50,00 %","0,00 US$"
/es/quinterosviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/10-05-2021/17-05-2021?h1=2,2,1,00:11:32,0,"0,00 %","0,00 %","0,00 US$"
/es/quinterosviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/12-06-2021/19-06-2021?h1=2,2,2,00:07:00,1,"0,00 %","50,00 %","0,00 US$"
/es/quinterosviajes/hoteles/resultados/777/0/barcelona-espaa/05-06-2021/08-06-2021?h1=2,2,1,00:01:43,0,"0,00 %","0,00 %","0,00 US$"
/es/quinterosviajes/productos/detalle/32804/iguazu-clasico?desde=13-05-2021&hasta=18-05-2021,2,2,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/quinterosviajes/productos/detalle/32804/iguazu-clasico?desde=20-05-2021&hasta=25-05-2021,2,2,00:02:08,1,"0,00 %","0,00 %","0,00 US$"
/es/quinterosviajes/productos/detalle/32807/bariloche-clasico?token=00000000-0000-0000-0000-000000000000&tipo=productos,2,1,00:05:20,1,"0,00 %","0,00 %","0,00 US$"
/es/quinterosviajes/productos/detalle/43432/cordoba-villa-carlos-paz-clasico?tipo=productos,2,1,00:05:49,0,"0,00 %","0,00 %","0,00 US$"
/es/quinterosviajes/productos/detalle/935/jujuy-clasico?tipo=productos,2,1,00:08:31,0,"0,00 %","50,00 %","0,00 US$"
/es/quinterosviajes/productos/detalle/941/mar-del-plata-clasico?tipo=productos,2,2,00:03:35,0,"0,00 %","50,00 %","0,00 US$"
/es/radarviajes/hoteles/resultados/5796/0/miami-fl-estados-unidos/29-08-2020/06-09-2020?h1=2,2,1,00:00:03,1,"0,00 %","0,00 %","0,00 US$"
/es/ramalloviajesyturismo/productos/detalle/32807/bariloche-clasico?tipo=productos,2,2,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/rispoli/hoteles/resultados/2577/0/el-calafate-argentina/08-01-2021/12-01-2021?h1=2,2,1,00:03:55,0,"0,00 %","0,00 %","0,00 US$"
/es/rispoli/hoteles/resultados/2716/0/esquel-argentina/06-01-2021/08-01-2021?h1=2,2,1,00:20:38,0,"0,00 %","50,00 %","0,00 US$"
/es/rispoli/hoteles/resultados/8100/0/san-carlos-de-bariloche-argentina/02-01-2021/06-01-2021?h1=2,2,1,00:03:52,0,"0,00 %","0,00 %","0,00 US$"
"/es/rispoli/hoteles/resultados/9622/0/ushuaia-argentina/03-01-2021/09-01-2021?h1=1-6&h2=1-10,8",2,1,00:05:43,0,"0,00 %","0,00 %","0,00 US$"
/es/rispoli/hoteles/resultados/9622/0/ushuaia-argentina/12-01-2021/16-01-2021?h1=2,2,1,00:03:17,0,"0,00 %","0,00 %","0,00 US$"
/es/ritmoturismo/hoteles/resultados/5527/0/mar-del-plata-argentina/01-02-2021/15-02-2021?h1=5,2,1,00:01:01,0,"0,00 %","0,00 %","0,00 US$"
/es/rutasmagicas/productos/detalle/32810/mendoza-clasico?tipo=productos,2,2,00:02:27,0,"0,00 %","0,00 %","0,00 US$"
"/es/rutasmagicas/vuelos/resultados/ROS,USH/USH,ROS/06-01-2021,11-01-2021/?adultos=2",2,1,00:08:44,0,"0,00 %","0,00 %","0,00 US$"
/es/rutasmagicas/vuelos/resultados/ROS/BRC/23-03-2021/30-03-2021?adultos=5,2,1,00:00:26,0,"0,00 %","0,00 %","0,00 US$"
/es/rutasmagicas/vuelos/resultados/ROS/USH/07-01-2021/12-01-2021?clase=1&adultos=2,2,1,00:01:30,0,"0,00 %","0,00 %","0,00 US$"
"/es/rutasmagicas/vuelos/resultados/SFN,USH/USH,PRA/01-03-2021,12-03-2021/?adultos=2",2,1,00:13:13,0,"0,00 %","0,00 %","0,00 US$"
/es/safari/hoteles/resultados/7493/0/punta-cana-republica-dominicana/08-05-2021/15-05-2021?h1=2,2,1,00:00:57,0,"0,00 %","50,00 %","0,00 US$"
/es/safari/hoteles/resultados/7493/0/punta-cana-republica-dominicana/30-01-2021/05-02-2021?h1=2,2,1,00:01:39,0,"0,00 %","0,00 %","0,00 US$"
/es/sawayturismo/hoteles/resultados/2577/0/el-calafate-argentina/01-01-2021/05-01-2021?h1=2,2,1,00:00:34,0,"0,00 %","0,00 %","0,00 US$"
/es/sawayturismo/hoteles/resultados/2577/0/el-calafate-argentina/01-02-2021/05-02-2021?h1=2,2,2,00:05:39,1,"0,00 %","0,00 %","0,00 US$"
/es/sawayturismo/hoteles/resultados/2577/0/el-calafate-argentina/09-01-2021/11-01-2021?h1=2,2,1,00:00:35,0,"0,00 %","0,00 %","0,00 US$"
/es/sawayturismo/hoteles/resultados/2577/0/el-calafate-argentina/17-02-2021/21-02-2021?h1=2,2,1,00:02:40,0,"0,00 %","50,00 %","0,00 US$"
/es/secrettur/productos/detalle/43274/porto-de-galinhas-call-inclusive?token=00000000-0000-0000-0000-000000000000,2,1,00:00:18,0,"0,00 %","50,00 %","0,00 US$"
/es/serviciosaerocomercialessanluis/vuelos/resultados/LUQ/BUE/05-11-2020/?adultos=1&includeBaggage=true,2,1,00:00:28,0,"0,00 %","0,00 %","0,00 US$"
/es/serviciosaerocomercialessanluis/vuelos/resultados/RGL/LUQ/15-12-2020/?adultos=1&includeBaggage=true,2,2,00:00:34,0,"0,00 %","50,00 %","0,00 US$"
/es/sevenstravel/hoteles/resultados/10350/0/porto-de-galinhas-brasil/06-08-2021/16-08-2021?h1=2,2,1,00:11:29,0,"0,00 %","0,00 %","0,00 US$"
/es/sevenstravel/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/12-11-2020/14-11-2020?h1=2,2,1,00:03:05,0,"0,00 %","0,00 %","0,00 US$"
/es/sevenstravel/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/15-11-2020/24-11-2020?h1=2,2,1,00:00:16,0,"0,00 %","50,00 %","0,00 US$"
/es/sevenstravel/hoteles/resultados/3382/0/guayaquil-ecuador/04-11-2020/07-11-2020?h1=1,2,1,00:01:09,0,"0,00 %","50,00 %","0,00 US$"
/es/sevenstravel/hoteles/resultados/3798/0/foz-de-iguazu-brasil/02-11-2020/03-11-2020?h1=2,2,1,00:03:34,0,"0,00 %","0,00 %","0,00 US$"
"/es/sevenstravel/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/03-01-2021/07-01-2021?h1=2-9,8",2,1,00:00:22,0,"0,00 %","50,00 %","0,00 US$"
/es/sevenstravel/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/05-12-2020/12-12-2020?h1=2,2,1,00:02:35,0,"0,00 %","50,00 %","0,00 US$"
/es/sevenstravel/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/07-11-2020/12-11-2020?h1=2,2,1,00:00:37,0,"0,00 %","50,00 %","0,00 US$"
/es/sevenstravel/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/20-11-2020/27-11-2020?h1=2-11,2,1,00:02:00,1,"0,00 %","50,00 %","0,00 US$"
/es/sevenstravel/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/26-02-2021/08-03-2021?h1=2,2,1,00:00:43,1,"0,00 %","0,00 %","0,00 US$"
/es/sevenstravel/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/27-02-2021/08-03-2021?h1=2,2,1,00:06:20,0,"0,00 %","0,00 %","0,00 US$"
/es/sevenstravel/hoteles/resultados/7493/0/punta-cana-republica-dominicana/04-12-2020/11-12-2020?h1=2,2,1,00:05:30,0,"0,00 %","0,00 %","0,00 US$"
/es/sevenstravel/hoteles/resultados/7493/0/punta-cana-republica-dominicana/30-12-2020/09-01-2021?h1=2,2,1,00:00:29,0,"0,00 %","50,00 %","0,00 US$"
/es/sevenstravel/hoteles/resultados/7753/0/rio-de-janeiro-brasil/03-11-2020/09-11-2020?h1=2-11,2,1,00:05:40,0,"0,00 %","0,00 %","0,00 US$"
/es/sevenstravel/hoteles/resultados/7753/0/rio-de-janeiro-brasil/03-11-2020/09-11-2020?h1=2-11&h2=2,2,1,00:01:02,0,"0,00 %","50,00 %","0,00 US$"
/es/sevenstravel/hoteles/resultados/7753/0/rio-de-janeiro-brasil/03-11-2020/09-11-2020?h1=2-7,2,1,00:04:17,0,"0,00 %","0,00 %","0,00 US$"
/es/siddarthaviajes/hoteles/resultados/1369/0/buenos-aires-ar-argentina/13-01-2021/15-01-2021?h1=2,2,1,00:07:57,0,"0,00 %","0,00 %","0,00 US$"
/es/siddarthaviajes/hoteles/resultados/4761/0/la-cumbre-argentina/11-01-2021/16-01-2021?h1=2,2,1,00:00:19,0,"0,00 %","0,00 %","0,00 US$"
/es/siddarthaviajes/vuelos/resultados/RSA/PUJ/05-07-2021/12-07-2021?adultos=2,2,1,00:03:33,1,"0,00 %","0,00 %","0,00 US$"
/es/siddarthaviajes/vuelos/resultados/SLA/BRC/18-07-2021/25-07-2021?adultos=4&menores=CHD,2,2,00:00:52,0,"0,00 %","0,00 %","0,00 US$"
/es/siddarthaviajes/vuelos/resultados/SLA/BRC/19-07-2021/26-07-2021?adultos=4&menores=CHD&includeBaggage=false&ff-dsd-org=18-07-2021&ff-hst-org=25-07-2021&ff-imp-org=90180.74367119999&ff-imp-sel=66517.9067228,2,2,00:00:12,0,"0,00 %","50,00 %","0,00 US$"
/es/siddarthaviajes/vuelos/resultados/SLA/IGR/02-01-2021/08-01-2021?adultos=2,2,2,00:02:01,1,"0,00 %","0,00 %","0,00 US$"
/es/siddarthaviajes/vuelos/resultados/SLA/IGR/02-02-2021/07-02-2021?adultos=2&menores=CHD,2,1,00:03:51,0,"0,00 %","0,00 %","0,00 US$"
/es/siddarthaviajes/vuelos/resultados/SLA/IGR/10-01-2021/16-01-2021?adultos=2,2,2,00:00:24,0,"0,00 %","50,00 %","0,00 US$"
/es/siddarthaviajes/vuelos/resultados/SLA/IGR/10-01-2021/16-01-2021?adultos=2&menores=2CHD,2,2,00:00:47,0,"0,00 %","50,00 %","0,00 US$"
/es/siddarthaviajes/vuelos/resultados/SLA/IGR/13-01-2021/17-01-2021?adultos=1,2,1,00:02:16,0,"0,00 %","0,00 %","0,00 US$"
/es/siddarthaviajes/vuelos/resultados/SLA/MDQ/16-01-2021/23-01-2021?adultos=2,2,2,00:08:29,0,"0,00 %","50,00 %","0,00 US$"
/es/siurviajes/hoteles/resultados/3534/0/la-habana-cuba/30-12-2020/31-12-2020?h1=2,2,1,00:00:26,0,"0,00 %","50,00 %","0,00 US$"
/es/siurviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/01-05-2021/08-05-2021?h1=2,2,1,00:04:39,0,"0,00 %","0,00 %","0,00 US$"
/es/skyline/hoteles/resultados/8100/0/san-carlos-de-bariloche-argentina/20-03-2021/26-03-2021?h1=2,2,1,00:03:43,0,"0,00 %","0,00 %","0,00 US$"
/es/swanturismo/hoteles/resultados/5796/0/miami-fl-estados-unidos/03-11-2021/08-11-2021?h1=1,2,1,00:00:19,0,"0,00 %","50,00 %","0,00 US$"
/es/swanturismo/hoteles/resultados/7753/0/rio-de-janeiro-brasil/01-11-2021/02-11-2021?h1=2,2,1,00:04:36,0,"0,00 %","0,00 %","0,00 US$"
/es/taipei/vuelos/resultados/BUE/MIA/01-01-2021/?adultos=1&includeBaggage=true,2,1,00:10:59,0,"0,00 %","0,00 %","0,00 US$"
/es/taipei/vuelos/resultados/BUE/PAR/06-11-2020/08-01-2021?adultos=1&includeBaggage=true&ff-dsd-org=06-11-2020&ff-hst-org=09-01-2021&ff-imp-org=130628.31893384&ff-imp-sel=126410.67117016,2,2,00:09:04,1,"0,00 %","0,00 %","0,00 US$"
/es/taipei/vuelos/resultados/BUE/PAR/06-11-2020/09-01-2021?adultos=1&includeBaggage=true,2,2,00:07:26,0,"0,00 %","50,00 %","0,00 US$"
/es/taipei/vuelos/resultados/BUE/PAR/06-11-2020/14-01-2021?adultos=1&includeBaggage=true,2,1,00:03:26,0,"0,00 %","0,00 %","0,00 US$"
/es/targetgroup/hoteles/resultados/2049/0/cordoba-argentina/15-03-2021/25-03-2021?h1=4,2,1,00:01:09,0,"0,00 %","0,00 %","0,00 US$"
/es/tdhoncativo/vuelos/resultados/COR/BRC/08-02-2021/12-02-2021?adultos=5,2,1,00:03:13,0,"0,00 %","0,00 %","0,00 US$"
/es/tellevoviajes/hoteles/detalle/1212267/lima-peru/22-11-2020/30-11-2020,2,1,00:00:14,0,"0,00 %","0,00 %","0,00 US$"
/es/tellevoviajes/hoteles/resultados/5077/0/lima-peru/22-11-2020/30-11-2020?h1=2,2,1,00:06:24,0,"0,00 %","50,00 %","0,00 US$"
/es/tellevoviajes/vuelos/resultados/BUE/LIM/22-11-2020/30-11-2020?adultos=1,2,2,00:00:49,0,"0,00 %","0,00 %","0,00 US$"
/es/tellevoviajes/vuelos/resultados/BUE/LIM/22-11-2020/30-11-2020?adultos=1&includeBaggage=false&ff-dsd-org=23-11-2020&ff-hst-org=30-11-2020&ff-imp-org=50612.2824532&ff-imp-sel=37749.5688908,2,1,00:01:20,0,"0,00 %","0,00 %","0,00 US$"
/es/tikva/productos/detalle/43576/salta-mountain-bike-cuesta-del-obispo?tipo=productos,2,1,00:00:50,0,"0,00 %","0,00 %","0,00 US$"
/es/tramuntana/hoteles/resultados/7493/0/punta-cana-republica-dominicana/17-02-2021/27-02-2021?h1=2,2,1,00:03:53,0,"0,00 %","0,00 %","0,00 US$"
"/es/tramuntana/hoteles/resultados/7493/0/punta-cana-republica-dominicana/17-02-2021/27-02-2021?h1=2-16,12",2,1,00:02:36,0,"0,00 %","0,00 %","0,00 US$"
/es/travellab/hoteles/resultados/10346/0/bayahibe-republica-dominicana/01-05-2021/10-05-2021?h1=3,2,2,00:08:55,0,"0,00 %","50,00 %","0,00 US$"
/es/travellab/hoteles/resultados/10346/0/bayahibe-republica-dominicana/20-04-2021/28-04-2021?h1=3,2,1,00:01:00,0,"0,00 %","0,00 %","0,00 US$"
/es/travelmarket/vuelos/resultados/BUE/TRC/09-11-2020/23-12-2020?adultos=1&includeBaggage=true&ff-dsd-org=10-11-2020&ff-hst-org=21-12-2020&ff-imp-org=165842.93232234262&ff-imp-sel=140507.4285992,2,1,00:01:29,0,"0,00 %","50,00 %","0,00 US$"
/es/travelwise/hoteles/resultados/4784/0/la-romana-republica-dominicana/23-08-2021/31-08-2021?h1=2&h2=3,2,1,00:04:49,0,"0,00 %","0,00 %","0,00 US$"
/es/travelwise/hoteles/resultados/9698/0/varadero-cuba/16-05-2021/20-05-2021?h1=2,2,2,00:07:55,1,"0,00 %","50,00 %","0,00 US$"
/es/trebolserviciosturisticos/vuelos/resultados/BUE/NYC/06-06-2021/13-06-2021?adultos=2&includeBaggage=true,2,1,00:01:44,0,"0,00 %","50,00 %","0,00 US$"
/es/triglavviajes/productos/detalle/32810/mendoza-clasico,2,1,00:00:19,0,"0,00 %","0,00 %","0,00 US$"
/es/turismocaupolican/productos/detalle/43561/mendoza-viedos?tipo=productos,2,1,00:00:36,0,"0,00 %","50,00 %","0,00 US$"
/es/turismoelcristo/vuelos/resultados/MDZ/IGR/05-11-2020/05-11-2020?adultos=1,2,1,00:00:14,0,"0,00 %","0,00 %","0,00 US$"
/es/turismolatino/hoteles/resultados/4784/0/la-romana-republica-dominicana/13-01-2021/20-01-2021?h1=2,2,1,00:03:23,0,"0,00 %","0,00 %","0,00 US$"
/es/turobelixevt/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/11-09-2021/19-09-2021?h1=2,2,1,00:02:43,0,"0,00 %","0,00 %","0,00 US$"
/es/vablaturismo/vuelos/resultados/ROS/PUJ/20-06-2021/27-06-2021?adultos=9,2,1,00:03:14,0,"0,00 %","0,00 %","0,00 US$"
/es/viajar/vuelos/resultados/COR/RIO/01-11-2020/09-11-2020?adultos=1,2,1,00:01:26,0,"0,00 %","0,00 %","0,00 US$"
/es/viajelisto/hoteles/resultados/10378/0/cayo-santa-maria-cuba/24-04-2021/29-04-2021?h1=2,2,1,00:09:06,0,"0,00 %","0,00 %","0,00 US$"
/es/viajelisto/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/01-02-2021/08-02-2021?h1=1,2,1,00:00:16,0,"0,00 %","0,00 %","0,00 US$"
/es/viajelisto/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/05-07-2021/09-07-2021?h1=2,2,1,00:00:59,0,"0,00 %","0,00 %","0,00 US$"
/es/viajelisto/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/06-03-2021/13-03-2021?h1=1,2,1,00:02:53,0,"0,00 %","0,00 %","0,00 US$"
/es/viajelisto/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/08-01-2022/18-01-2022?h1=2,2,1,00:00:16,0,"0,00 %","50,00 %","0,00 US$"
/es/viajelisto/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/09-07-2021/13-07-2021?h1=2,2,1,00:00:37,0,"0,00 %","50,00 %","0,00 US$"
"/es/viajelisto/hoteles/resultados/8100/0/san-carlos-de-bariloche-argentina/08-02-2021/14-02-2021?h1=2-7,2",2,1,00:15:27,0,"0,00 %","50,00 %","0,00 US$"
/es/viajelisto/hoteles/resultados/9698/0/varadero-cuba/04-05-2021/08-05-2021?h1=2,2,1,00:01:19,0,"0,00 %","0,00 %","0,00 US$"
/es/viajelisto/hoteles/resultados/9698/0/varadero-cuba/07-03-2021/11-03-2021?h1=2,2,1,00:00:19,0,"0,00 %","0,00 %","0,00 US$"
/es/viajelisto/hoteles/resultados/9698/0/varadero-cuba/10-04-2021/14-04-2021?h1=2,2,2,00:00:36,0,"0,00 %","50,00 %","0,00 US$"
/es/viajelisto/hoteles/resultados/9698/0/varadero-cuba/21-04-2021/24-04-2021?h1=2,2,1,00:02:46,0,"0,00 %","0,00 %","0,00 US$"
/es/viajesalona/vuelos/resultados/BUE/SDQ/10-12-2020/?adultos=1,2,1,00:01:11,0,"0,00 %","0,00 %","0,00 US$"
/es/viajesalona/vuelos/resultados/BUE/SDQ/20-11-2020/?adultos=1,2,1,00:00:31,0,"0,00 %","0,00 %","0,00 US$"
/es/viajesalona/vuelos/resultados/BUE/SDQ/23-11-2020/?adultos=1,2,1,00:00:29,0,"0,00 %","0,00 %","0,00 US$"
/es/viajesalona/vuelos/resultados/BUE/SDQ/27-11-2020/?adultos=1,2,1,00:00:39,0,"0,00 %","0,00 %","0,00 US$"
/es/viajestdhcerrodelasrosas/productos/detalle/32807/bariloche-clasico,2,2,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/viajestdhlarioja/productos/detalle/43576/salta-mountain-bike-cuesta-del-obispo?tipo=productos,2,2,00:00:06,0,"0,00 %","50,00 %","0,00 US$"
/es/viajesyviajes/hoteles/resultados/5796/0/miami-fl-estados-unidos/20-02-2021/23-02-2021?h1=2,2,2,00:00:00,1,"100,00 %","100,00 %","0,00 US$"
"/es/viamilano/hoteles/resultados/4788/0/la-spezia-italia/10-07-2021/14-07-2021?h1=2-8,5",2,1,00:01:19,0,"0,00 %","0,00 %","0,00 US$"
"/es/victoriagrunig/hoteles/resultados/7493/0/punta-cana-republica-dominicana/07-06-2021/21-06-2021?h1=2-6,8",2,1,00:01:31,0,"0,00 %","50,00 %","0,00 US$"
"/es/VINEAVIAJES/hoteles/resultados/10384/0/villa-la-angostura-argentina/06-01-2021/13-01-2021?h1=2-5,7",2,1,00:01:37,0,"0,00 %","50,00 %","0,00 US$"
/es/VINEAVIAJES/productos/detalle/43542/ushuaia-experiencia-centolla?tipo=productos,2,1,00:00:38,0,"0,00 %","0,00 %","0,00 US$"
/es/VINEAVIAJES/productos/detalle/795/ushuaia-clasico?tipo=productos,2,1,00:00:43,0,"0,00 %","0,00 %","0,00 US$"
/es/waymeaviajes/vuelos/resultados/BUE/PUJ/01-02-2021/08-02-2021?adultos=1,2,2,00:00:50,0,"0,00 %","0,00 %","0,00 US$"
"/es/yolandaliveratour/hoteles/resultados/5796/0/miami-fl-estados-unidos/15-07-2021/23-07-2021?h1=3-15&h2=2-17,14",2,2,00:03:37,0,"0,00 %","50,00 %","0,00 US$"
/es/yolandaliveratour/hoteles/resultados/7493/0/punta-cana-republica-dominicana/19-06-2021/28-06-2021?h1=2&h2=1,2,1,00:04:50,0,"0,00 %","50,00 %","0,00 US$"
/es/yolandaliveratour/hoteles/resultados/7830/0/roma-italia/21-05-2021/25-05-2021?h1=3,2,1,00:00:49,0,"0,00 %","0,00 %","0,00 US$"
/es/zanierturismo/hoteles/resultados/6792/0/orlando-estados-unidos/08-05-2021/19-05-2021?h1=2-4,2,1,00:01:16,0,"0,00 %","50,00 %","0,00 US$"
/es/zanzibarviajesyturismo/hoteles/resultados/3800/0/iguazu-argentina/06-03-2021/12-03-2021?h1=2,2,1,00:00:51,0,"0,00 %","50,00 %","0,00 US$"
/es/zeruanviajes/hoteles/resultados/6571/0/nuoro-italia/28-08-2021/01-09-2021?h1=2,2,1,00:04:17,0,"0,00 %","0,00 %","0,00 US$"
/es/zeruanviajes/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/17-04-2021/24-04-2021?h1=2-0-1,2,2,00:04:23,2,"0,00 %","0,00 %","0,00 US$"
/es/zeruanviajes/hoteles/resultados/8100/0/san-carlos-de-bariloche-argentina/11-02-2021/14-02-2021?h1=3,2,1,00:00:54,0,"0,00 %","50,00 %","0,00 US$"
/es/zeruanviajes/hoteles/resultados/8329/0/sassari-italia/28-08-2021/01-09-2021?h1=2,2,1,00:00:41,0,"0,00 %","50,00 %","0,00 US$"
/es/zonadepartida/hoteles/resultados/10342/0/akumal-mexico/17-11-2020/27-11-2020?h1=1-7-1&h2=1-15,2,1,00:01:04,0,"0,00 %","50,00 %","0,00 US$"
/es/zonadepartida/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/13-11-2020/16-11-2020?h1=2-5-1,2,2,00:07:52,0,"0,00 %","50,00 %","0,00 US$"
/es/zonadepartida/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/13-11-2020/16-11-2020?h1=2-9-1,2,1,00:02:10,1,"0,00 %","0,00 %","0,00 US$"
/es/zonadepartida/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/17-11-2020/27-11-2020?h1=2-13,2,1,00:00:32,0,"0,00 %","50,00 %","0,00 US$"
/es/zonadepartida/hoteles/resultados/2577/0/el-calafate-argentina/12-01-2021/19-01-2021?h1=2,2,1,00:00:21,0,"0,00 %","50,00 %","0,00 US$"
/es/zonadepartida/hoteles/resultados/4927/0/las-vegas-estados-unidos/16-11-2020/22-11-2020?h1=2-13,2,1,00:01:47,0,"0,00 %","0,00 %","0,00 US$"
/es/zonadepartida/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/13-11-2020/23-11-2020?h1=1-7-1&h2=1-15,2,1,00:00:40,1,"0,00 %","0,00 %","0,00 US$"
/es/zonadepartida/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/16-11-2020/25-11-2020?h1=2-5-1,2,2,00:00:28,0,"0,00 %","50,00 %","0,00 US$"
/es/zonadepartida/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/17-11-2020/27-11-2020?h1=2-13,2,1,00:01:45,0,"0,00 %","0,00 %","0,00 US$"
"/es//hoteles/resultados/6792/0/orlando-estados-unidos/28-10-2020/02-11-2020?h1=2-14,16",1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/abbruzzeselozadaviajes/hoteles/resultados/9698/0/varadero-cuba/12-03-2021/18-03-2021?h1=1,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
