# ----------------------------------------
# Vista de Usuarios
# Vuelos por agencia sin DELFOS
# 20201107-20201108
# ----------------------------------------

Página,Número de visitas a páginas,Número de páginas vistas únicas,Promedio de tiempo en la página,Entradas,Porcentaje de rebote,Porcentaje de salidas,Valor de página
/es/ceiboviajes/hoteles/resultados/8088/0/san-andres-island-colombia/01-05-2021/10-05-2021?h1=2-6-1,2,1,00:09:37,0,"0,00 %","0,00 %","0,00 US$"
/es/kafferevyt/vuelos/resultados/BUE/CUN/25-11-2020/06-12-2020?adultos=1&includeBaggage=true,2,1,00:00:38,0,"0,00 %","0,00 %","0,00 US$"
/es/mcgviajesyturismo/hoteles/resultados/8088/0/san-andres-island-colombia/03-03-2021/12-03-2021?h1=2,2,1,00:22:27,0,"0,00 %","50,00 %","0,00 US$"
/es/mioturismo/productos/detalle/32787/salta-clasico?tipo=productos,2,2,00:06:47,0,"0,00 %","50,00 %","0,00 US$"
/es/morellaviajes/vuelos/resultados/BUE/FLN/24-01-2021/?adultos=2&menores=CHD,2,1,00:03:46,0,"0,00 %","50,00 %","0,00 US$"
/es/morellaviajes/vuelos/resultados/BUE/GRU/15-12-2020/?adultos=1,2,1,00:02:49,0,"0,00 %","0,00 %","0,00 US$"
/es/morellaviajes/vuelos/resultados/BUE/POA/14-11-2020/11-01-2021?adultos=1,2,1,00:00:29,0,"0,00 %","0,00 %","0,00 US$"
/es/newbiztravel/hoteles/resultados/497/0/aruba-aruba/14-11-2020/22-11-2020?h1=2,2,1,00:05:02,0,"0,00 %","0,00 %","0,00 US$"
/es/newbiztravel/hoteles/resultados/7426/0/providenciales-islas-turcas-y-caicos/13-11-2021/21-11-2021?h1=2,2,1,00:01:06,0,"0,00 %","0,00 %","0,00 US$"
/es/onetrip/cotizador-offline/home/resultados/IGR/21-02-2021/28-02-2021?tipo=productos,2,1,00:00:30,0,"0,00 %","0,00 %","0,00 US$"
/es/onetriparguello/vuelos/resultados/COR/CUN/05-01-2021/15-01-2021?adultos=1,2,1,00:01:05,0,"0,00 %","0,00 %","0,00 US$"
/es/pounamuviajes/productos/detalle/32804/iguazu-clasico,2,1,00:10:34,0,"0,00 %","0,00 %","0,00 US$"
/es/promosquevuelan/vuelos/resultados/BUE/BEG/14-03-2021/05-05-2021?adultos=1&includeBaggage=false&ff-dsd-org=11-03-2021&ff-hst-org=08-05-2021&ff-imp-org=124368.99228&ff-imp-sel=124368.99228,2,1,00:00:36,0,"0,00 %","50,00 %","0,00 US$"
/es/puntoarviajesyturismo/hoteles/resultados/10346/0/bayahibe-republica-dominicana/03-01-2021/14-01-2021?h1=2,2,1,00:00:36,0,"0,00 %","50,00 %","0,00 US$"
/es/puntoarviajesyturismo/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/30-06-2021/07-07-2021?h1=2-10&h2=2,2,1,00:01:02,1,"0,00 %","0,00 %","0,00 US$"
/es/quinterosviajes/productos/detalle/32974/calafate-ushuaia?tipo=productos,2,2,00:03:37,0,"0,00 %","50,00 %","0,00 US$"
"/es/rispoli/hoteles/resultados/8100/0/san-carlos-de-bariloche-argentina/30-12-2020/09-01-2021?h1=2-3,6",2,1,00:20:33,0,"0,00 %","50,00 %","0,00 US$"
/es/samsara/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/05-03-2021/06-03-2021?h1=2-0-1,2,1,00:00:36,0,"0,00 %","50,00 %","0,00 US$"
/es/sevenstravel/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/12-11-2020/13-11-2020?h1=2,2,1,00:00:21,0,"0,00 %","50,00 %","0,00 US$"
/es/tecomviajes/hoteles/resultados/3800/0/iguazu-argentina/16-02-2021/20-02-2021?h1=2,2,1,00:00:36,0,"0,00 %","50,00 %","0,00 US$"
/es/viajelisto/hoteles/resultados/10355/0/maragogi-brasil/04-02-2021/11-02-2021?h1=2&h2=2,2,1,00:03:06,0,"0,00 %","0,00 %","0,00 US$"
/es/viajelisto/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/07-05-2021/11-05-2021?h1=2,2,1,00:02:29,0,"0,00 %","0,00 %","0,00 US$"
/es/virginiaruiturismo/hoteles/resultados/5796/0/miami-fl-estados-unidos/15-12-2020/22-12-2020?h1=2,2,1,00:09:18,0,"0,00 %","0,00 %","0,00 US$"
/es/wairatravel/vuelos/resultados/EZE/CBB/11-11-2020/25-11-2020?adultos=1,2,2,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/zeruanviajes/hoteles/resultados/2468/0/dublin-irlanda/22-08-2021/24-08-2021?h1=3&h2=3,2,1,00:03:51,0,"0,00 %","0,00 %","0,00 US$"
/es/almarviajes/hoteles/detalle/PSDEST/buzios-brasil/16-01-2021/25-01-2021,1,1,00:00:18,0,"0,00 %","0,00 %","0,00 US$"
/es/almarviajes/hoteles/resultados/1441/0/buzios-brasil/06-02-2021/15-02-2021?h1=2-9-1,1,1,00:01:19,0,"0,00 %","0,00 %","0,00 US$"
/es/almarviajes/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/06-02-2021/15-02-2021?h1=2-9,1,1,00:00:59,1,"0,00 %","0,00 %","0,00 US$"
/es/almarviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/06-02-2021/15-02-2021?h1=2-9,1,1,00:01:42,0,"0,00 %","0,00 %","0,00 US$"
/es/aterrizandosuenos/cotizador-offline/home/resultados/CHT/18-02-2021/22-02-2021,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/aterrizandosuenos/hoteles/resultados/2577/0/el-calafate-argentina/18-02-2021/22-02-2021?h1=2,1,1,00:26:46,0,"0,00 %","0,00 %","0,00 US$"
/es/avallone/cotizador-offline/home/resultados/BUE/21-05-2021/25-05-2021,1,1,00:07:12,0,"0,00 %","0,00 %","0,00 US$"
/es/avallone/hoteles/resultados/1369/0/buenos-aires-ar-argentina/21-05-2021/25-05-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/avallone/productos/detalle/32807/bariloche-clasico?tipo=productos,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/babelcarlospaz/hoteles/resultados/10390/0/villa-carlos-paz-argentina/05-01-2021/12-01-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/babelcarlospaz/hoteles/resultados/6305/0/natal-brasil/10-03-2021/17-03-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/babelcarlospaz/hoteles/resultados/6305/0/natal-brasil/15-01-2021/22-01-2021?h1=2&h2=4,1,1,00:24:12,1,"0,00 %","0,00 %","0,00 US$"
/es/babelcarlospaz/hoteles/resultados/6305/0/natal-brasil/18-04-2021/25-04-2021?h1=1,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/babelcarlospaz/hoteles/resultados/6305/0/natal-brasil/18-04-2021/25-04-2021?h1=2,1,1,00:00:48,0,"0,00 %","0,00 %","0,00 US$"
/es/ceibo/vuelos/resultados/BUE/PUJ/01-12-2020/11-12-2020?adultos=2,1,1,00:00:49,0,"0,00 %","0,00 %","0,00 US$"
/es/ceibo/vuelos/resultados/BUE/PUJ/03-12-2020/13-12-2020?adultos=2&includeBaggage=false&ff-dsd-org=01-12-2020&ff-hst-org=11-12-2020&ff-imp-org=214848.88971989247&ff-imp-sel=207855.263408,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/ceiboviajes/cotizador-offline/home/resultados/BPS/08-05-2021/15-05-2021,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/ceiboviajes/hoteles/detalle/PSDNEW/buzios-brasil/03-01-2021/09-01-2021,1,1,00:00:11,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10346/0/bayahibe-republica-dominicana/01-05-2021/06-05-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10346/0/bayahibe-republica-dominicana/01-12-2020/06-12-2020?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10346/0/bayahibe-republica-dominicana/01-12-2021/06-12-2021?h1=2,1,1,00:03:33,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10378/0/cayo-santa-maria-cuba/01-05-2021/07-05-2021?h1=2-2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10378/0/cayo-santa-maria-cuba/01-05-2021/10-05-2021?h1=2-6-1,1,1,00:09:27,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/01-05-2021/05-05-2021?h1=2-6-1,1,1,00:07:55,0,"0,00 %","0,00 %","0,00 US$"
"/es/ceiboviajes/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/01-09-2021/05-09-2021?h1=2-9,2,4-1",1,1,00:02:03,0,"0,00 %","0,00 %","0,00 US$"
"/es/ceiboviajes/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/01-09-2021/05-09-2021?h1=2-9,4,2",1,1,00:03:11,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/01-05-2021/06-05-2021?h1=2-6-1,1,1,00:01:22,1,"0,00 %","0,00 %","0,00 US$"
"/es/ceiboviajes/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/01-09-2021/06-09-2021?h1=2-9,4,2",1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/7355/0/porto-seguro-brasil/03-01-2021/12-01-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/7355/0/porto-seguro-brasil/09-05-2021/16-05-2021?h1=1-5,1,1,00:27:05,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/01-05-2021/06-05-2021?h1=2,1,1,00:04:35,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/01-05-2021/10-05-2021?h1=2-6-1,1,1,00:02:24,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/01-12-2020/06-12-2020?h1=2,1,1,00:01:31,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/01-12-2021/06-12-2021?h1=2,1,1,00:03:04,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/06-05-2021/11-05-2021?h1=2&h2=2,1,1,00:01:02,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/7753/0/rio-de-janeiro-brasil/03-01-2021/06-01-2021?h1=2,1,1,00:15:36,0,"0,00 %","0,00 %","0,00 US$"
"/es/dipviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/22-05-2021/30-05-2021?h1=2-9,6",1,1,00:09:08,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/23-05-2021/30-05-2021?h1=2,1,1,00:02:14,0,"0,00 %","0,00 %","0,00 US$"
"/es/dipviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/23-05-2021/30-05-2021?h1=2-9,6",1,1,00:02:09,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/BRC/08-06-2021/17-06-2021?adultos=1,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/BRC/10-05-2021/14-05-2021?adultos=1,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/BRC/12-07-2021/16-07-2021?adultos=1,1,1,00:09:40,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/BRC/14-06-2021/18-06-2021?adultos=1,1,1,00:04:07,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/BRC/21-12-2020/25-12-2020?adultos=1,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/BRC/24-01-2021/03-02-2021?adultos=2,1,1,00:01:50,1,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/CUN/02-06-2021/10-06-2021?adultos=1,1,1,00:12:38,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/CUN/04-05-2021/12-05-2021?adultos=1,1,1,00:00:43,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/CUN/16-05-2021/23-05-2021?adultos=1&includeBaggage=false&ff-dsd-org=17-05-2021&ff-hst-org=25-05-2021&ff-imp-org=76539.8222524&ff-imp-sel=60777.6003848,1,1,00:00:23,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/CUN/17-05-2021/25-05-2021?adultos=1,1,1,00:00:32,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/CUN/30-05-2021/06-06-2021?adultos=1&includeBaggage=false&ff-dsd-org=31-05-2021&ff-hst-org=08-06-2021&ff-imp-org=76539.8222524&ff-imp-sel=56045.8182336,1,1,00:00:54,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/CUN/31-05-2021/08-06-2021?adultos=1,1,1,00:00:42,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/FTE/07-12-2020/11-12-2020?adultos=1,1,1,00:00:30,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/FTE/12-01-2021/15-01-2021?adultos=1,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/PUJ/01-05-2021/08-05-2021?adultos=2&menores=2CHD,1,1,00:18:35,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/PUJ/01-05-2021/09-05-2021?adultos=2&menores=2CHD,1,1,00:03:49,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/PUJ/01-06-2021/08-06-2021?adultos=2&menores=2CHD,1,1,00:00:34,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/PUJ/05-06-2021/13-06-2021?adultos=2&menores=2CHD,1,1,00:00:34,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/PUJ/18-05-2021/25-05-2021?adultos=2&menores=2CHD,1,1,00:00:35,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/PUJ/20-05-2021/27-05-2021?adultos=2&menores=2CHD&includeBaggage=false&ff-dsd-org=18-05-2021&ff-hst-org=25-05-2021&ff-imp-org=309290.34121439996&ff-imp-sel=309290.3412144,1,1,00:01:29,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/PUJ/22-05-2021/29-05-2021?adultos=2&menores=2CHD,1,1,00:01:32,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/PUJ/22-05-2021/30-05-2021?adultos=2&menores=2CHD,1,1,00:00:45,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/PUJ/23-05-2021/30-05-2021?adultos=1,1,1,00:00:49,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/PUJ/24-05-2021/31-05-2021?adultos=1,1,1,00:00:49,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/PUJ/24-05-2021/31-05-2021?adultos=2&menores=2CHD,1,1,00:01:49,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/PUJ/29-05-2021/06-06-2021?adultos=2&menores=2CHD&includeBaggage=false&ff-dsd-org=01-06-2021&ff-hst-org=08-06-2021&ff-imp-org=309290.34121439996&ff-imp-sel=267318.512552,1,1,00:00:40,0,"0,00 %","0,00 %","0,00 US$"
/es/dolcevita/productos/detalle/32974/calafate-ushuaia?tipo=productos,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/dolcevita/productos/detalle/43256/imbassai-call-inclusive?tipo=productos,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/eilatsanlorenzo/hoteles/resultados/10346/0/bayahibe-republica-dominicana/02-05-2021/16-05-2021?h1=2,1,1,00:15:21,0,"0,00 %","0,00 %","0,00 US$"
"/es/eilatsanlorenzo/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/02-05-2021/09-05-2021?h1=2-9,8",1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/eilatsanlorenzo/hoteles/resultados/7493/0/punta-cana-republica-dominicana/16-01-2021/25-01-2021?h1=2,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/eilatsanlorenzo/productos/detalle/32829/punta-cana?tipo=productos,1,1,00:02:40,0,"0,00 %","0,00 %","0,00 US$"
"/es/elephastravel/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/14-02-2021/22-02-2021?h1=1-11,15&h2=1-13,11",1,1,00:03:15,0,"0,00 %","0,00 %","0,00 US$"
/es/euforiaviajes/productos/detalle/832/rio-de-janeiro-buzios?tipo=productos,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/fpasesoramientosturisticossrl/hoteles/resultados/10384/0/villa-la-angostura-argentina/30-12-2020/15-01-2021?h1=2,1,1,00:00:38,0,"0,00 %","0,00 %","0,00 US$"
"/es/fpasesoramientosturisticossrl/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/12-02-2021/16-02-2021?h1=2-11,14",1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/gabinaturismo/vuelos/resultados/SCL/CUN/01-01-2021/05-01-2021?adultos=2&includeBaggage=true&ff-dsd-org=04-01-2021&ff-hst-org=04-01-2021&ff-imp-org=211291.747004&ff-imp-sel=161467.0871528,1,1,00:00:50,0,"0,00 %","0,00 %","0,00 US$"
/es/gabinaturismo/vuelos/resultados/SCL/CUN/01-01-2021/08-01-2021?adultos=2&includeBaggage=true&ff-dsd-org=02-01-2021&ff-hst-org=09-01-2021&ff-imp-org=162897.0328024&ff-imp-sel=89612.8762464,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/gabinaturismo/vuelos/resultados/SCL/CUN/02-01-2021/09-01-2021?adultos=2&includeBaggage=true&ff-dsd-org=04-01-2021&ff-hst-org=06-01-2021&ff-imp-org=128639.3301544&ff-imp-sel=134432.52342,1,1,00:02:15,0,"0,00 %","0,00 %","0,00 US$"
/es/gabinaturismo/vuelos/resultados/SCL/CUN/04-01-2021/04-01-2021?adultos=2&includeBaggage=true,1,1,00:01:03,0,"0,00 %","0,00 %","0,00 US$"
/es/gabinaturismo/vuelos/resultados/SCL/CUN/04-01-2021/06-01-2021?adultos=2&includeBaggage=true&ff-dsd-org=01-01-2021&ff-hst-org=05-01-2021&ff-imp-org=161467.08715280003&ff-imp-sel=119587.5189392,1,1,00:01:35,0,"0,00 %","0,00 %","0,00 US$"
/es/himalayarioiv/hoteles/resultados/10350/0/porto-de-galinhas-brasil/14-06-2021/23-06-2021?h1=2-3,1,1,00:04:11,0,"0,00 %","0,00 %","0,00 US$"
/es/himalayarioiv/hoteles/resultados/10355/0/maragogi-brasil/14-06-2021/23-06-2021?h1=2-3,1,1,00:02:25,0,"0,00 %","0,00 %","0,00 US$"
/es/himalayarioiv/vuelos/resultados/BUE/CTG/17-12-2020/30-01-2021?adultos=1&includeBaggage=false&ff-dsd-org=20-12-2020&ff-hst-org=02-02-2021&ff-imp-org=82746.7875&ff-imp-sel=64587.0722588,1,1,00:02:57,0,"0,00 %","0,00 %","0,00 US$"
/es/himalayarioiv/vuelos/resultados/BUE/CTG/20-12-2020/02-02-2021?adultos=1,1,1,00:00:32,0,"0,00 %","0,00 %","0,00 US$"
/es/himalayarioiv/vuelos/resultados/BUE/CUN/13-05-2021/23-05-2021?adultos=2&menores=CHD&includeBaggage=false&ff-dsd-org=15-05-2021&ff-hst-org=24-05-2021&ff-imp-org=225674.0999292&ff-imp-sel=191631.7595868,1,1,00:00:49,0,"0,00 %","0,00 %","0,00 US$"
/es/himalayarioiv/vuelos/resultados/BUE/CUN/15-05-2021/24-05-2021?adultos=2&menores=CHD&includeBaggage=false&ff-dsd-org=18-05-2021&ff-hst-org=26-05-2021&ff-imp-org=225674.0999292&ff-imp-sel=192082.0542888,1,1,00:00:33,0,"0,00 %","0,00 %","0,00 US$"
/es/himalayarioiv/vuelos/resultados/BUE/CUN/15-05-2021/25-05-2021?adultos=2&menores=CHD,1,1,00:00:37,0,"0,00 %","0,00 %","0,00 US$"
/es/himalayarioiv/vuelos/resultados/BUE/CUN/15-05-2021/26-05-2021?adultos=2&menores=CHD&includeBaggage=false&ff-dsd-org=15-05-2021&ff-hst-org=25-05-2021&ff-imp-org=230675.9168688&ff-imp-sel=172450.5140124,1,1,00:00:31,0,"0,00 %","0,00 %","0,00 US$"
/es/himalayarioiv/vuelos/resultados/BUE/CUN/17-12-2020/30-01-2021?adultos=1,1,1,00:00:34,0,"0,00 %","0,00 %","0,00 US$"
/es/himalayarioiv/vuelos/resultados/BUE/CUN/18-05-2021/26-05-2021?adultos=2&menores=CHD&includeBaggage=false&ff-dsd-org=15-05-2021&ff-hst-org=26-05-2021&ff-imp-org=225674.0999292&ff-imp-sel=155331.88905,1,1,00:00:33,0,"0,00 %","0,00 %","0,00 US$"
/es/himalayarioiv/vuelos/resultados/BUE/CUN/19-12-2020/02-02-2021?adultos=1&includeBaggage=false&ff-dsd-org=17-12-2020&ff-hst-org=30-01-2021&ff-imp-org=76891.97228960002&ff-imp-sel=73268.7967232,1,1,00:02:23,0,"0,00 %","0,00 %","0,00 US$"
/es/himalayarioiv/vuelos/resultados/BUE/CUN/19-12-2020/03-02-2021?adultos=1&includeBaggage=false&ff-dsd-org=19-12-2020&ff-hst-org=02-02-2021&ff-imp-org=68889.36486733184&ff-imp-sel=73268.7967232,1,1,00:00:00,0,"0,00 %","100,00 %","0,00 US$"
/es/himalayarioiv/vuelos/resultados/BUE/HAV/13-05-2021/23-05-2021?adultos=2&menores=CHD,1,1,00:14:14,0,"0,00 %","0,00 %","0,00 US$"
/es/himalayarioiv/vuelos/resultados/BUE/PUJ/07-03-2021/18-03-2021?adultos=2&menores=CHD,1,1,00:00:45,0,"0,00 %","0,00 %","0,00 US$"
/es/himalayarioiv/vuelos/resultados/BUE/PUJ/17-05-2021/27-05-2021?adultos=2&menores=CHD,1,1,00:00:49,0,"0,00 %","0,00 %","0,00 US$"
/es/himalayarioiv/vuelos/resultados/BUE/REC/14-06-2021/23-06-2021?adultos=2&menores=CHD,1,1,00:00:12,0,"0,00 %","0,00 %","0,00 US$"
/es/himalayarioiv/vuelos/resultados/BUE/SNU/13-05-2021/23-05-2021?adultos=2&menores=CHD,1,1,00:00:36,0,"0,00 %","0,00 %","0,00 US$"
/es/himalayaviajessalta/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/02-06-2021/12-06-2021?h1=2-3,1,1,00:00:26,0,"0,00 %","0,00 %","0,00 US$"
